Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","1993","1993","tonnes","19","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","1994","1994","tonnes","31","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","1995","1995","tonnes","31","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","1996","1996","tonnes","30","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","1997","1997","tonnes","30","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","1998","1998","tonnes","30","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","1999","1999","tonnes","10","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2000","2000","tonnes","7","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2001","2001","tonnes","20","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2002","2002","tonnes","22","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2003","2003","tonnes","26","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2004","2004","tonnes","37","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2005","2005","tonnes","46","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2006","2006","tonnes","34","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2007","2007","tonnes","61","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2008","2008","tonnes","64","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2009","2009","tonnes","66","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2010","2010","tonnes","93","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2011","2011","tonnes","426","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2012","2012","tonnes","252","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2013","2013","tonnes","120","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2014","2014","tonnes","256","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2015","2015","tonnes","340","","Donnée officielle"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2016","2016","tonnes","250","F","Estimation FAO"
"QC","Cultures","118","Koweït","5510","Production","497","Citrons et limes","2017","2017","tonnes","166","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1961","1961","tonnes","26000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1962","1962","tonnes","25000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1963","1963","tonnes","28000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1964","1964","tonnes","22000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1965","1965","tonnes","25340","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1966","1966","tonnes","29750","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1967","1967","tonnes","27157","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1968","1968","tonnes","29526","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1969","1969","tonnes","29361","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1970","1970","tonnes","36037","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1971","1971","tonnes","38326","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1972","1972","tonnes","38722","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1973","1973","tonnes","39918","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1974","1974","tonnes","47803","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1975","1975","tonnes","43000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1976","1976","tonnes","36000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1977","1977","tonnes","32000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1978","1978","tonnes","25000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1979","1979","tonnes","18000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1980","1980","tonnes","22000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1981","1981","tonnes","14500","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1982","1982","tonnes","15000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1983","1983","tonnes","15000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1984","1984","tonnes","13000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1985","1985","tonnes","18550","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1986","1986","tonnes","20000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1987","1987","tonnes","31281","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1988","1988","tonnes","29495","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1989","1989","tonnes","36768","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1990","1990","tonnes","46000","F","Estimation FAO"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1991","1991","tonnes","54418","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1992","1992","tonnes","60520","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1993","1993","tonnes","80000","F","Estimation FAO"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1994","1994","tonnes","98056","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1995","1995","tonnes","98500","F","Estimation FAO"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1996","1996","tonnes","100960","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1997","1997","tonnes","83299","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1998","1998","tonnes","65200","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","1999","1999","tonnes","65300","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2000","2000","tonnes","65600","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2001","2001","tonnes","66700","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2002","2002","tonnes","67700","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2003","2003","tonnes","71800","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2004","2004","tonnes","85600","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2005","2005","tonnes","81200","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2006","2006","tonnes","87400","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2007","2007","tonnes","89700","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2008","2008","tonnes","89700","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2009","2009","tonnes","96000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2010","2010","tonnes","87180","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2011","2011","tonnes","79925","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2012","2012","tonnes","63544","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2013","2013","tonnes","59650","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2014","2014","tonnes","60326","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2015","2015","tonnes","61001","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2016","2016","tonnes","61677","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","486","Bananes","2017","2017","tonnes","62352","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1961","1961","tonnes","57000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1962","1962","tonnes","55000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1963","1963","tonnes","60000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1964","1964","tonnes","65000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1965","1965","tonnes","69000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1966","1966","tonnes","68900","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1967","1967","tonnes","56910","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1968","1968","tonnes","59374","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1969","1969","tonnes","60744","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1970","1970","tonnes","74546","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1971","1971","tonnes","81973","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1972","1972","tonnes","85729","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1973","1973","tonnes","79408","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1974","1974","tonnes","105929","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1975","1975","tonnes","80000","F","Estimation FAO"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1976","1976","tonnes","81000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1977","1977","tonnes","65000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1978","1978","tonnes","60000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1979","1979","tonnes","65000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1980","1980","tonnes","60000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1981","1981","tonnes","55000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1982","1982","tonnes","56000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1983","1983","tonnes","57000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1984","1984","tonnes","30000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1985","1985","tonnes","40000","*","Chiffre non officiel"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1986","1986","tonnes","50000","F","Estimation FAO"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1987","1987","tonnes","64753","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1988","1988","tonnes","63080","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1989","1989","tonnes","66523","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1990","1990","tonnes","78000","F","Estimation FAO"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1991","1991","tonnes","90122","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1992","1992","tonnes","92862","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1993","1993","tonnes","94000","F","Estimation FAO"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1994","1994","tonnes","98853","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1995","1995","tonnes","102000","F","Estimation FAO"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1996","1996","tonnes","107762","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1997","1997","tonnes","102323","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1998","1998","tonnes","85500","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","1999","1999","tonnes","81400","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2000","2000","tonnes","103700","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2001","2001","tonnes","103100","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2002","2002","tonnes","81263","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2003","2003","tonnes","83200","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2004","2004","tonnes","106500","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2005","2005","tonnes","113200","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2006","2006","tonnes","91700","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2007","2007","tonnes","114000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2008","2008","tonnes","114000","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2009","2009","tonnes","121400","","Donnée officielle"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2010","2010","tonnes","79491","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2011","2011","tonnes","90987","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2012","2012","tonnes","103706","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2013","2013","tonnes","103844","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2014","2014","tonnes","104247","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2015","2015","tonnes","104651","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2016","2016","tonnes","105054","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","121","Liban","5510","Production","497","Citrons et limes","2017","2017","tonnes","105458","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1961","1961","tonnes","54000","","Donnée officielle"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1962","1962","tonnes","55000","","Donnée officielle"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1963","1963","tonnes","56000","","Donnée officielle"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1964","1964","tonnes","56000","","Donnée officielle"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1965","1965","tonnes","56000","","Donnée officielle"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1966","1966","tonnes","56000","","Donnée officielle"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1967","1967","tonnes","57000","","Donnée officielle"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1968","1968","tonnes","58000","","Donnée officielle"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1969","1969","tonnes","59000","","Donnée officielle"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1970","1970","tonnes","60000","","Donnée officielle"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1971","1971","tonnes","61000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1972","1972","tonnes","60000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1973","1973","tonnes","60000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1974","1974","tonnes","65000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1975","1975","tonnes","67000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1976","1976","tonnes","69000","*","Chiffre non officiel"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1977","1977","tonnes","71000","*","Chiffre non officiel"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1978","1978","tonnes","73000","*","Chiffre non officiel"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1979","1979","tonnes","72000","*","Chiffre non officiel"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1980","1980","tonnes","74000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1981","1981","tonnes","75000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1982","1982","tonnes","77000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1983","1983","tonnes","78000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1984","1984","tonnes","79000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1985","1985","tonnes","80000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1986","1986","tonnes","80000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1987","1987","tonnes","75000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1988","1988","tonnes","70000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1989","1989","tonnes","75000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1990","1990","tonnes","70000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1991","1991","tonnes","71000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1992","1992","tonnes","73000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1993","1993","tonnes","75000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1994","1994","tonnes","80000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1995","1995","tonnes","85000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1996","1996","tonnes","87324","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1997","1997","tonnes","90000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1998","1998","tonnes","92698","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","1999","1999","tonnes","95000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2000","2000","tonnes","110000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2001","2001","tonnes","108058","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2002","2002","tonnes","108456","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2003","2003","tonnes","110743","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2004","2004","tonnes","110845","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2005","2005","tonnes","113182","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2006","2006","tonnes","115500","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2007","2007","tonnes","120000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2008","2008","tonnes","120000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2009","2009","tonnes","123000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2010","2010","tonnes","124500","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2011","2011","tonnes","125000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2012","2012","tonnes","127000","F","Estimation FAO"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2013","2013","tonnes","130821","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2014","2014","tonnes","134469","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2015","2015","tonnes","136093","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2016","2016","tonnes","138072","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","123","Libéria","5510","Production","486","Bananes","2017","2017","tonnes","140307","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1961","1961","tonnes","110","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1962","1962","tonnes","150","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1963","1963","tonnes","140","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1964","1964","tonnes","100","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1965","1965","tonnes","140","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1966","1966","tonnes","140","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1967","1967","tonnes","140","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1968","1968","tonnes","100","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1969","1969","tonnes","100","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1970","1970","tonnes","100","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1971","1971","tonnes","10","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1972","1972","tonnes","15","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1973","1973","tonnes","0","F","Estimation FAO"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1990","1990","tonnes","0","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1991","1991","tonnes","0","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1992","1992","tonnes","0","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1993","1993","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1994","1994","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1995","1995","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1996","1996","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1997","1997","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1998","1998","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","1999","1999","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2000","2000","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2001","2001","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2002","2002","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2003","2003","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2004","2004","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2005","2005","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2006","2006","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2007","2007","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2008","2008","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2009","2009","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2010","2010","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2011","2011","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2012","2012","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2013","2013","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2014","2014","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2015","2015","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2016","2016","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","486","Bananes","2017","2017","tonnes","","M","Donnée non disponible"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1961","1961","tonnes","2617","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1962","1962","tonnes","2833","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1963","1963","tonnes","2619","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1964","1964","tonnes","1536","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1965","1965","tonnes","1109","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1966","1966","tonnes","1078","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1967","1967","tonnes","1119","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1968","1968","tonnes","1103","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1969","1969","tonnes","1659","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1970","1970","tonnes","2174","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1971","1971","tonnes","2112","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1972","1972","tonnes","2064","","Donnée officielle"
"QC","Cultures","124","Libye","5510","Production","497","Citrons et limes","1973","1973","tonnes","1791","","Donnée officielle"
